CUSTOMER_ID,CITY,GENDER,MARITAL_STATUS,CHILDREN_COUNT,AVG_AMT,AVG_QUANTITY,FREQ_SUBCAT,MEAN_PROFIT,AVERAGE_MONTHLY_SPENDING,DAY_DIFF,TOTAL_TRANS,AGE,SPEND_RANK
40921,10016,1,0,0,48.75438596,5,2,8.510115607,332.8798796,56,57,73,1
56947,10016,0,0,0,40.11567164,4.41791,2,7.794623656,268.7155374,139,67,51,1
24965,10016,1,1,4,39.89166667,4.5,2,7.859146342,265.8753411,41,60,25,1
44196,10016,2,1,0,41.43214286,4.4,2,7.951813472,322.6380341,15,70,21,1
143293,10016,1,1,3,45.69140625,4.890625,2,8.068947368,322.3874454,97,64,44,1
116664,10016,0,1,0,42.46551724,4.224138,2,8.094303798,261.69416,128,58,55,1
156480,10016,0,0,0,42.03873239,4.422535,2,8.203125,318.8083386,54,71,50,1
56286,10016,0,1,2,42.15769231,4.261538,2,8.943518519,263.4921357,97,65,38,1
192317,10016,0,3,0,45.06746032,5.015873,2,8.202185792,322.255473,23,63,69,1
35560,10016,1,2,2,46.125,4.62069,2,8.311627907,304.570783,118,58,20,1
111654,10016,1,1,3,42.63425926,4.518519,2,7.923333333,287.635196,32,54,72,1
15603,10016,0,0,0,40.11594203,3.956522,2,7.655555556,362.9174001,4,69,40,1
154013,10016,0,0,0,39.12295082,4.131148,2,7.746084337,260.0524269,60,61,45,1
133065,10016,1,0,0,42.67083333,4.7,2,7.771556886,306.0634461,62,60,47,1
137706,10016,2,3,0,49.01388889,4.666667,2,8.918367347,273.2163524,47,54,46,1
131038,10016,0,2,1,38.37313433,4.029851,2,7.854748603,260.8035638,112,67,23,1
41124,10016,1,2,3,37.35661765,3.852941,2,7.711494253,265.8056958,44,68,29,1
196860,10016,0,0,0,43.56349206,4.698413,2,7.962903226,325.2395075,45,63,64,1
30091,10016,0,0,0,48.825,5.183333,2,8.321204189,336.0327151,82,60,41,1
146698,10016,1,2,3,42.50373134,4.268657,2,8.162711864,275.0317548,70,67,41,1
122504,10016,1,1,0,44.25431034,4.672414,2,8.293413174,271.0434836,27,58,49,1
195383,10016,1,1,0,43.01724138,4.5,2,7.657941177,283.4440221,44,58,40,1
39639,10016,0,0,0,47.19642857,4.964286,2,8.391104295,301.9698128,77,56,22,1
92477,10016,2,1,0,39.27307692,4.123077,2,7.225423729,293.424768,53,65,74,1
80159,10016,0,0,0,41.52380952,4.222222,2,7.781065089,282.1584652,47,63,47,1
91954,10016,1,0,0,44.59836066,4.754098,2,8.094413408,292.9196109,17,61,69,1
138239,10016,0,0,0,41.53125,4.53125,2,6.933160622,284.0967374,34,64,48,1
70259,10016,1,2,2,39.12867647,4.058824,2,8.096306818,288.2016129,116,68,81,1
154521,10016,1,1,1,43.73181818,4.4,2,7.894078947,266.2922255,51,55,75,1
107245,10016,0,1,0,41.94642857,4.228571,2,7.733919598,316.2178069,26,70,42,1
88830,10016,1,0,0,39.975,4.183333,2,7.467065868,262.8040936,70,60,68,1
116531,10016,1,1,0,40.38768116,4.304348,2,7.619293478,294.9548562,87,69,49,1
123735,10016,0,0,0,37.19565217,4.014493,2,7.552824859,268.2554269,23,69,69,1
163250,10016,0,0,0,40.94090909,4.181818,2,7.982094595,270.5662461,43,55,57,1
33174,10016,1,3,0,42.08474576,4.525424,1,7.803636364,272.9822075,27,59,59,1
191343,10016,0,1,2,39.734375,4.390625,2,8.21754386,275.2442191,110,64,26,1
105907,10016,1,0,0,46.33173077,4.730769,2,7.280357143,271.0933253,22,52,44,1
141778,10016,1,1,1,47.20486111,4.902778,2,8.759478673,373.2355653,36,72,38,1
67148,10016,1,2,2,42.61666667,4.366667,2,8.013392857,294.494059,101,60,35,1
66301,10016,0,0,2,42.609375,4.515625,2,7.902873563,261.2006548,51,64,72,1
137214,10016,0,0,0,42.79661017,4.457627,2,7.991420118,273.2343268,15,59,68,1
133325,10016,0,0,0,46.15833333,4.683333,2,7.71576087,306.3577594,60,60,56,1
16341,10016,1,1,1,43.40530303,4.757576,2,7.511330049,306.2390526,42,66,23,1
154205,7288,0,0,0,40.05357143,4.214286,2,7.666402116,267.2484201,31,70,83,1
85817,7288,1,0,0,35.09246575,4,1,6.832425743,264.5126187,21,73,25,1
188672,7288,0,0,0,42.42424242,4.863636,0,6.776376147,324.3056751,84,66,61,1
108375,7288,0,3,0,40.63380282,4.239437,2,6.961342593,309.4642526,81,71,44,1
160619,7288,1,1,4,38.67307692,4.030769,2,7.864534884,274.881785,15,65,28,1
124667,7288,1,1,3,40.3828125,4.328125,2,7.421857924,297.2435695,111,64,41,1
114096,7288,0,2,2,34.39873418,3.797468,2,6.491627907,275.2488574,47,79,41,1
97231,7288,0,1,2,39.72151899,4.126582,0,7.001793722,303.2375585,129,79,76,1
72384,7288,0,0,0,38.62301587,4.428571,2,6.923529412,302.6637416,102,63,18,1
75844,7288,0,1,2,40.08208955,4.597015,2,7.729123711,264.3049191,103,67,57,1
123828,7288,2,0,1,40.13970588,4.235294,1,7.40964467,267.1147133,56,68,54,1
73478,7288,1,0,0,39.49652778,4.5,1,7.31971831,290.2121099,32,72,25,1
66542,7288,1,2,1,37.48880597,4.014925,2,7.139835165,287.9231397,85,67,70,1
79409,7288,0,0,0,44.80902778,4.736111,1,7.777142857,313.8349415,68,72,35,1
175528,7288,1,0,0,40.35074627,4.537313,2,7.376847291,302.0538773,126,67,18,1
97577,7288,1,1,5,36.51056338,4.042254,2,6.875125628,269.8109234,63,71,21,1
96377,7288,0,0,0,40.50446429,4.410714,2,7.718506494,274.4873816,9,56,36,1
170626,7288,1,1,1,41.5530303,4.545455,0,7.061868687,288.1161782,103,66,24,1
189829,7288,1,0,0,38.46153846,4.430769,2,6.528109453,267.8725259,96,65,31,1
153402,7288,1,1,2,39.71875,4.59375,2,6.681060606,290.9890499,35,64,50,1
67957,7288,1,3,0,35.8,4.2,0,6.442270531,272.0481207,124,70,50,1
86395,7288,0,1,1,41.52380952,4.539683,2,7.264136126,282.7266843,28,63,50,1
133645,7288,1,0,0,43.14224138,4.965517,0,7.006417112,298.4795424,74,58,36,1
191591,7288,1,0,0,43.45967742,4.645161,1,7.685215054,267.7510798,95,62,80,1
109828,7288,1,2,3,45.29508197,4.967213,0,7.702368421,278.0810263,198,61,77,1
114446,7288,0,0,0,41.41923077,4.723077,0,7.165422886,290.0959522,115,65,53,1
172366,7288,0,2,4,37.63380282,4.15493,2,7.168298969,273.929018,115,71,81,1
136519,7288,0,0,0,38.3875,4.633333,2,6.767914439,267.191822,139,60,58,1
64412,7288,0,0,1,39.71875,4.53125,2,7.258918919,274.0051477,115,64,34,1
95422,7288,0,0,0,43.07936508,4.809524,1,7.547692308,283.5526661,50,63,78,1
147031,7288,0,1,4,37.69078947,4,2,7.516923077,264.0560758,17,76,23,1
123537,7288,1,3,0,35.56402439,3.878049,1,7.378333333,292.5292347,41,82,49,1
199587,7288,2,1,5,41.81363636,4.563636,0,7.478205128,277.8364667,119,55,67,1
176287,7288,1,1,2,44.82421875,4.765625,1,7.528140704,335.4103651,97,64,51,1
142424,7288,0,2,3,41.89230769,4.4,2,7.925806452,289.8738208,81,65,28,1
198393,7288,0,1,0,47.83653846,4.865385,2,7.859935897,293.8752902,29,52,49,1
84777,7288,0,2,4,40.68032787,4.327869,2,7.319337017,265.2742043,29,61,72,1
153436,7288,1,0,0,47.52155172,4.482759,2,7.859537572,286.4085468,56,58,20,1
196747,7288,1,2,2,42.34016393,4.704918,2,7.228717949,285.1831518,31,61,59,1
95195,7288,1,0,0,38.49264706,4.558824,0,7.31056701,274.4691367,57,68,77,1
135733,7288,0,0,0,40.53278689,4.868852,2,6.680653266,278.5744785,91,61,53,1
152486,7288,0,2,4,46.58333333,5.509804,0,7.537142857,265.9191271,73,51,79,1
75278,7288,0,1,2,38.01811594,4.188406,1,6.692364532,286.3724866,22,69,68,1
86017,7288,0,0,0,40.06640625,4.5,2,7.233064516,282.4751377,31,64,76,1
108828,7288,1,0,0,37.87323944,4.098592,0,7.168527919,298.7209725,113,71,53,1
115277,7288,1,2,0,43.02777778,4.740741,2,6.956976744,264.3469881,65,54,78,1
115013,7288,0,3,0,38.23305085,4.440678,1,6.743678161,268.979252,73,59,40,1
70506,7288,0,0,0,34.49117647,3.741176,2,7.135116279,284.5151156,55,85,55,1
108569,7288,0,0,0,39.77083333,4.5,0,6.908373206,302.0853197,91,72,67,1
142834,7288,1,0,0,40.82894737,4.631579,0,7.096,282.4866519,129,57,24,1
136135,7288,0,0,0,38.16785714,4.271429,2,7.314720812,263.3250767,90,70,39,1
84552,7288,0,2,4,39.64935065,4.233766,2,7.642790698,310.6374175,43,77,65,1
95802,7288,0,0,0,39.20522388,4.298507,2,6.984974093,270.4275574,49,67,66,1
123876,7288,1,1,0,39.09615385,4.169231,1,7.740751445,276.3584533,25,65,53,1
190976,7288,1,1,2,42.23387097,4.419355,1,7.422375691,266.4219711,9,62,82,1
178175,7288,0,1,0,38.18115942,4.550725,1,6.510930233,294.8979065,114,69,36,1
195977,7288,1,3,0,42.23584906,4.396226,2,7.496518987,275.8394601,35,53,53,1
82961,7288,0,0,0,40.00833333,4.616667,0,6.779005525,279.4634511,39,60,62,1
125975,7288,2,2,0,42.28985507,4.405797,2,7.59009901,296.2496155,18,69,46,1
115190,7288,2,3,0,41.69642857,4.410714,2,7.546296296,262.49497,92,56,27,1
135618,7288,0,3,0,43.953125,4.703125,2,7.328865979,302.8393705,71,64,55,1
138103,7288,0,2,0,31.9702381,3.583333,2,6.734246575,276.5959845,27,84,27,1
196363,7288,1,1,1,41.3219697,4.606061,1,6.652102804,303.1689189,59,66,68,1
115594,7288,1,1,2,34.54452055,3.986301,2,6.585406699,265.4957673,8,73,81,1
120855,7288,1,1,2,38.20547945,4.178082,2,7.027294686,290.9984814,15,73,41,1
161930,7288,0,1,2,37.01492537,4.253731,2,6.454901961,266.2428024,78,67,25,1
103488,7288,0,0,0,44.78070175,5.052632,2,7.16131579,280.7642023,138,57,55,1
140599,7288,0,2,2,39.46474359,4.141026,2,7.64086758,297.0339553,105,78,35,1
97060,7288,0,2,3,42.56521739,4.333333,2,7.979521277,295.8578965,26,69,43,1
65935,7288,1,0,0,38.86818182,4.381818,0,6.476878613,287.1437063,108,55,27,1
116940,7288,1,2,2,38.02960526,3.973684,2,7.145673077,278.9621684,58,76,79,1
108098,7288,1,2,1,42.05223881,4.58209,0,7.125365854,302.6862642,114,67,47,1
149818,7288,0,0,0,40.31439394,4.19697,2,7.701373626,287.1046901,27,66,80,1
130083,7288,1,0,0,44.39166667,4.6,2,6.865608466,309.5620143,79,60,19,1
162714,7288,1,0,0,40.421875,4.296875,1,7.407880435,291.6605756,87,64,44,1
161694,7288,0,2,0,37.24657534,4.013699,2,7.272660099,272.7717892,98,73,82,1
113665,7288,0,2,0,41.87931034,4.741379,1,7.935928144,283.2977487,52,58,57,1
197864,7288,1,0,0,38.26923077,4.369231,0,6.892783505,287.5030311,20,65,28,1
172181,7288,1,1,0,38.99285714,4.9,0,6.54375,299.8548863,184,70,41,1
63758,7288,1,0,0,37.90963855,4.361446,1,6.676814516,344.2923877,69,83,17,1
129758,7288,2,1,2,41.65131579,4.605263,2,7.811333333,339.1671727,104,76,64,1
77898,7288,1,0,0,38.11785714,4.471429,0,6.895913462,299.5864834,109,70,19,1
129192,7288,1,0,0,43.50735294,4.852941,1,6.948181818,329.7049804,33,68,21,1
123287,7288,1,0,0,41.55882353,4.558824,2,7.243382353,289.0763134,79,68,80,1
136779,7288,0,0,0,36.95,4.053333,1,7.0657277,292.9098678,46,75,38,1
177199,7288,0,2,2,37.28030303,4.121212,2,6.6859375,268.2435169,47,66,35,1
117962,7288,0,1,2,41.1375,4.6,2,7.056486487,270.0121102,135,60,50,1
112386,7288,1,2,0,42.88380282,4.521127,2,7.404651163,327.096355,168,71,41,1
174970,7288,0,0,0,36.27205882,4.147059,2,6.689528796,260.3690018,71,68,33,1
141344,7288,0,3,0,39.71721311,4.327869,1,6.772849462,262.7714445,99,61,53,1
174195,7288,0,0,0,38.65909091,4.393939,0,6.937692308,276.1879117,135,66,61,1
166701,7288,0,0,0,39.46153846,4.523077,0,7.037939699,263.5637599,126,65,69,1
107491,7288,0,1,2,43.05384615,4.738462,0,6.970192308,345.7555629,54,65,55,1
128475,7288,0,2,2,43.31896552,4.724138,0,7.411647727,280.4153697,94,58,78,1
87328,7288,0,1,3,38.68253968,4.333333,1,6.670855615,282.5243121,55,63,73,1
127083,7288,0,1,3,42.69672131,5.04918,0,6.691666667,303.1040648,40,61,59,1
125593,7288,0,1,2,40.46031746,4.539683,0,7.128723404,284.1305649,87,63,35,1
169569,7288,2,1,5,36.63988095,3.928571,2,6.912227074,315.1686269,44,84,82,1
172759,7288,0,1,1,43.81696429,4.857143,2,7.246368715,277.5053164,67,56,42,1
69443,7288,0,1,2,41.06557377,4.213115,2,7.162362637,262.8285714,38,61,40,1
165350,7288,0,0,0,41.26119403,4.671642,1,7.54775,329.7121757,29,67,62,1
170942,7288,0,0,0,43.55859375,4.578125,2,7.682731959,276.5448488,108,64,38,1
122738,7288,1,0,0,36.46785714,4.2,2,6.967010309,272.8022046,156,70,18,1
143472,7288,1,0,0,44.13983051,4.915254,2,7.830285714,270.6961094,8,59,55,1
171513,7288,1,1,5,35.90942029,3.985507,2,7.375,271.1815891,35,69,56,1
65725,7288,0,1,1,43.42788462,4.942308,2,7.084911243,270.5730435,64,52,26,1
139387,7288,1,3,0,43.8125,4.857143,0,7.199715909,270.1504061,46,56,80,1
95960,7288,1,1,1,40.56349206,4.47619,1,7.125537634,264.6427872,32,63,46,1
158628,7288,2,0,0,41.3015873,4.714286,2,7.187027027,269.2848041,92,63,72,1
147317,7288,0,1,1,35.36805556,4.486111,0,6.237850467,270.2219893,111,72,36,1
99695,7288,1,0,0,39.575,4.057143,2,7.57287234,267.4679723,61,70,44,1
134241,7288,1,0,0,38.06967213,4.245902,1,6.818852459,265.9767431,111,61,30,1
153042,7288,1,3,0,39.54166667,4.192308,2,7.375675676,306.9989932,87,78,36,1
73699,7288,2,1,3,43.53125,4.775,2,7.112896825,391.271892,45,80,59,1
149228,7288,1,1,0,40.73828125,4.34375,2,7.444808743,265.5977569,157,64,41,1
109812,7288,0,0,0,43.74528302,4.679245,2,7.581875,264.377362,13,53,80,1
151540,7288,0,0,0,43.29347826,4.594203,1,7.693877551,310.155745,75,69,83,1
72136,7288,1,0,0,40.77857143,4.114286,2,7.869086022,289.411361,87,70,43,1
148890,7288,0,0,0,40.82089552,4.402985,2,7.677393617,295.4734196,12,67,64,1
167356,7288,1,2,2,44.43846154,4.738462,2,7.557286432,295.8176186,40,65,49,1
69150,7288,1,1,3,41.08730159,4.52381,0,6.619796954,263.2969324,65,63,60,1
94258,7288,1,1,0,44.75,4.666667,2,7.95,280.5862485,20,54,44,1
117614,7288,1,0,0,36.99626866,4.298507,2,6.720854271,273.2185852,91,67,41,1
188959,7288,0,0,0,40.74590164,4.393443,1,7.311299435,288.1467889,92,61,39,1
149919,7288,0,0,0,38.13888889,4.291667,2,7.046601942,300.0028527,48,72,27,1
146350,7288,1,0,0,39.85211268,4.309859,2,7.162679426,310.4227452,16,71,78,1
172562,7288,0,2,1,40.90416667,4.333333,1,7.749709302,272.007796,103,60,65,1
68953,7288,2,0,1,41.69615385,4.092308,2,7.947126437,268.3798427,129,65,63,1
119871,7288,0,1,2,43.91015625,4.40625,1,7.9546875,298.1424841,8,64,57,1
159999,7288,0,1,3,39.63636364,4.636364,2,6.779393939,260.289486,19,55,82,1
77116,7288,1,1,1,42.32589286,4.589286,2,7.41331361,281.4843216,31,56,24,1
152984,7288,2,1,2,43.54017857,4.464286,2,8.122368421,271.3676195,44,56,46,1
136976,7288,1,1,1,39.22857143,4.142857,2,7.64140625,270.5694444,152,70,79,1
114918,7288,1,2,1,44.22881356,4.813559,2,7.737709497,287.4896412,60,59,59,1
155890,7288,0,1,0,41.29166667,4.933333,0,7.036898396,270.0947558,88,60,23,1
68554,7288,1,0,0,43.62980769,4.865385,2,7.724691358,262.2099298,147,52,44,1
171614,7288,1,1,3,41.10087719,4.614035,0,6.864804469,300.5920526,70,57,82,1
97239,7288,1,0,0,40.70283019,4.320755,2,7.177358491,260.908638,50,53,57,1
169340,7288,2,1,3,42.22463768,4.507246,2,7.284236453,322.8139852,103,69,52,1
91961,7288,0,1,1,41.325,4.616667,1,7.9,261.2375172,210,60,24,1
104438,7288,1,0,0,40.30985915,4.28169,2,7.222222222,302.0907919,37,71,55,1
160848,7288,0,1,1,40.3220339,4.338983,2,7.383815029,260.2327255,99,59,63,1
142555,7288,2,2,4,39.51838235,4.397059,0,6.825120773,274.7211677,79,68,46,1
86091,7288,0,0,0,39.56071429,4.171429,2,7.092171717,284.321423,99,70,62,1
191450,7288,1,1,2,40.02777778,4.236111,2,7.588832487,272.3101307,77,72,62,1
155056,7288,0,0,1,42.34375,4.5,0,7.288461539,285.0479468,32,48,79,1
88334,7288,0,2,4,37.54166667,3.878788,2,7.325852273,272.0861809,45,66,26,1
183610,7288,1,0,0,38.67045455,4.090909,2,7.475698324,272.342744,102,66,59,1
157569,7288,0,1,0,37.97540984,4.278689,2,6.675988701,263.7592834,26,61,55,1
103181,7288,1,0,0,46.68548387,5,1,7.7953125,331.7778721,12,62,62,1
127834,7288,0,0,0,39.41666667,4.192308,2,7.039910314,313.3634341,16,78,19,1
175421,7288,0,0,0,41.46969697,4.772727,1,6.650229358,332.5173903,20,66,62,1
79151,7288,1,0,1,40.5859375,4.4375,2,7.25052356,261.7297897,71,64,74,1
146935,7288,1,2,5,38.74583333,4.35,0,7.044508671,269.7328657,86,60,57,1
159308,7288,2,2,5,39.32075472,4.716981,1,6.50433526,279.1309341,57,53,24,1
123708,7288,1,0,0,41.57377049,4.442623,0,6.876861702,303.8384242,36,61,39,1
72076,7288,1,1,1,37.34859155,4.140845,1,6.883415842,282.2484601,110,71,19,1
164572,7288,1,1,0,40.78515625,4.546875,1,7.071875,268.2371568,43,64,23,1
101032,7288,2,0,0,39.96875,4.53125,2,7.201015228,279.5587107,135,64,54,1
177189,7288,1,1,1,41.3115942,4.550725,1,8.268586387,308.8646315,46,69,67,1
148849,7288,0,3,0,37.59230769,4.430769,0,6.929189189,275.6483817,90,65,19,1
189111,7288,0,2,2,38.02573529,4.073529,2,7.08984375,260.8279037,69,68,63,1
155345,7288,0,1,2,38.63333333,4.08,2,7.116113744,300.6646867,11,75,55,1
133123,7288,1,0,0,39.72463768,4.275362,2,7.119154229,282.4817612,130,69,62,1
153954,7288,0,0,0,42.65948276,4.689655,1,7.146067416,285.8327591,45,58,59,1
116081,9122,1,3,0,50.32327586,5.224138,2,7.799246231,283.082936,188,58,76,1
136791,9122,0,2,2,48.38214286,4.657143,2,8.349521531,301.8955942,193,70,35,1
199880,9122,1,2,3,43.35759494,4.544304,2,7.767391304,300.5157498,127,79,70,1
159628,9122,1,3,0,41.22916667,4.375,2,7.942326733,276.9880918,56,72,78,1
82064,9122,0,2,2,44.45,4.538462,2,7.63556701,299.1727891,112,65,47,1
94006,9122,0,0,0,43.57534247,4.452055,2,8.093478261,294.2068958,57,73,72,1
102150,9122,0,2,3,40.63815789,4.157895,2,7.401932367,266.2118146,143,76,22,1
133223,9122,0,2,4,48.93253968,4.587302,2,7.922335025,328.2328322,109,63,56,1
180482,9122,1,0,2,47.33214286,4.971429,2,7.552978723,340.6875391,120,70,53,1
106686,9122,0,1,2,49.45703125,5,2,7.480324074,392.8595555,159,64,70,1
155196,9122,1,0,2,45.86923077,4.876923,2,7.860512821,280.4450055,130,65,66,1
100213,9122,0,1,2,42.83680556,4.180556,2,7.694029851,281.9502454,54,72,63,1
93948,9122,1,0,2,45.84615385,4.846154,2,7.53504902,283.5793754,247,65,45,1
86193,9122,0,0,0,43.07936508,4.539683,2,7.868085106,272.5264867,160,63,80,1
23570,9122,2,0,0,47.91554054,4.648649,1,8.430973451,347.4006335,146,74,17,1
90714,9122,0,2,3,46.40769231,4.584615,2,8.314095745,324.626491,219,65,32,1
129023,9122,1,1,1,45.73958333,4.513889,2,8.030660377,299.2687598,128,72,48,1
123711,9122,0,0,2,46.40202703,4.959459,2,7.720258621,332.1491882,152,74,62,1
90304,9122,2,1,0,45.77464789,4.422535,2,8.745049505,347.681006,50,71,59,1
99772,9122,1,1,2,40.48245614,4.473684,2,6.867127072,286.4369125,151,57,70,1
176836,9122,0,0,1,46.73897059,4.529412,2,8.446891192,271.4135865,158,68,44,1
91052,9122,0,2,1,42.55147059,4.176471,2,7.833333333,261.2934471,30,68,51,1
75610,9122,0,2,5,44.29661017,4.711864,2,7.598603352,275.0294708,118,59,43,1
77564,9122,0,1,0,42.22321429,4.178571,2,7.795886076,272.4831301,42,56,72,1
57586,9122,1,1,2,40.78521127,4.098592,2,7.563888889,264.1051436,61,71,26,1
194639,9122,2,1,3,37.69178082,4.178082,2,7.305609756,265.9521872,58,73,63,1
161962,9122,0,2,2,47.05701754,4.526316,2,7.768823529,262.6946533,103,57,41,1
187231,9122,2,0,0,37.02702703,3.864865,2,6.677970297,262.5671964,98,74,78,1
21728,9122,0,0,0,45.58467742,4.532258,2,7.435340314,298.519556,102,62,70,1
65522,9122,0,0,0,47.29347826,4.724638,2,8.350240385,303.2723962,190,69,55,1
141161,9122,0,1,0,43.45634921,4.333333,2,7.37109375,272.8264753,203,63,34,1
112865,9122,2,0,0,45.6440678,4.59322,2,7.598626374,276.1256713,81,59,64,1
118909,9122,0,1,2,41.04934211,4.197368,2,7.621830986,294.2512347,61,76,67,1
28712,9122,0,0,0,43.41269841,4.269841,2,7.661813187,284.1256366,48,63,45,1
191741,9122,2,0,0,43.28629032,4.322581,2,7.946927374,285.9278762,66,62,82,1
170353,9122,2,0,0,42.59337349,4.457831,2,8.471205357,309.2195122,110,83,79,1
56658,9122,1,1,4,43.24264706,4.382353,2,8.100510204,292.7376655,200,68,21,1
125763,9122,0,3,0,44.50373134,4.328358,2,8.026701571,284.1029001,61,67,56,1
199098,9122,0,0,0,46.46376812,4.826087,2,8.442401961,284.4950075,107,69,61,1
179520,9122,1,0,0,44.1754386,4.421053,2,7.790372671,285.3065399,69,57,78,1
96387,9122,0,0,0,43.13768116,4.652174,2,7.351674641,290.2196675,134,69,31,1
140161,9122,1,0,0,44.62132353,4.264706,2,8.056282723,278.2012378,50,68,58,1
82283,9122,1,2,4,49.43534483,5.034483,2,7.820680628,306.8659535,32,58,77,1
109279,9122,2,2,2,43.03968254,4.650794,2,7.163705584,287.1654815,35,63,37,1
104305,9122,0,0,0,42.5234375,4.515625,2,7.563227513,262.6986565,323,64,36,1
163447,9122,0,0,0,44.1,4.553846,2,8.328225807,287.4287587,217,65,37,1
70052,9122,0,0,0,49.97307692,5.030769,2,8.72513369,344.4052547,126,65,36,1
113888,9122,1,1,3,36.14457831,3.710843,2,7.197297297,264.0305523,85,83,28,1
188797,9122,1,3,0,45.10197368,4.671053,2,8.219457014,347.2230176,197,76,62,1
67613,9122,1,1,1,44.61111111,4.388889,2,8.001470588,282.7557789,152,72,46,1
86037,9122,0,3,0,43.55714286,4.657143,2,7.766197183,283.7635336,23,70,48,1
176075,9122,1,0,2,40.328125,4.25,2,7.433333333,274.7780715,24,64,67,1
190063,9122,0,2,0,42.1443662,4.239437,2,8.192564103,281.8393189,73,71,24,1
36985,9122,2,1,0,39.6835443,3.924051,2,7.739473684,270.5906474,44,79,45,1
118649,9122,0,1,4,42.74702381,4.392857,2,7.710123967,346.1803952,59,84,23,1
116296,9122,0,0,0,47.09836066,4.672131,2,7.864973262,277.9398688,71,61,51,1
179068,9122,1,0,1,45.86923077,4.953846,2,7.253791469,314.51537,189,65,79,1
92844,9122,0,3,0,40.66216216,4.054054,2,7.630050505,263.5538698,95,74,37,1
36352,9122,0,2,4,40.4212963,4.388889,2,7.435443038,277.087952,32,54,79,1
184838,9122,1,1,2,43.63028169,4.633803,2,7.762085308,296.7613171,73,71,28,1
51792,9122,1,1,5,43.75,4.6,2,7.7402,351.3125,102,85,21,1
67149,9122,0,2,2,46.71153846,4.75,2,7.933229814,271.6168532,40,52,56,1
96567,9122,0,0,0,41.23,4.213333,2,7.579166667,271.4504452,59,75,55,1
189793,9122,0,1,2,45.68382353,4.955882,2,7.986407767,287.8109756,102,68,31,1
189218,9122,2,1,2,51.43,5.3,2,8.466352201,284.2122828,69,50,44,1
41155,9122,1,1,1,41.28246753,4.298701,1,7.794977169,278.3395064,191,77,62,1
145495,9122,1,2,3,42.10507246,4.289855,2,7.6945,361.853275,139,69,45,1
144621,9122,0,0,0,49.14224138,4.810345,2,8.154494382,265.1053075,194,58,55,1
174875,9122,1,1,2,58.40566038,5.490566,2,10.49967949,315.5311615,96,53,68,1
34675,9122,1,0,1,46.79807692,4.948718,2,8.269264069,361.5908769,97,78,48,1
162455,9122,1,0,0,43.5890411,4.328767,2,8.335853659,343.8578302,5,73,49,1
41748,9122,0,2,1,44.21830986,4.492958,2,7.328222222,288.9842662,79,71,44,1
50915,9122,0,1,4,46.63636364,4.530303,2,8.24974359,324.3911221,68,66,62,1
27692,9122,0,0,0,47.51953125,4.875,2,8.015025907,321.2933854,160,64,38,1
197079,9122,0,2,1,49.71538462,5.4,2,7.529777778,376.8310707,58,65,46,1
146506,9122,1,0,0,43.04296875,4.546875,2,7.655958549,260.6306843,73,64,42,1
144159,9122,1,2,4,41.609375,4.28125,2,7.650833333,275.9538663,135,64,53,1
130201,9122,0,0,0,42.61538462,4.569231,1,7.942670157,287.2478506,27,65,30,1
118463,9122,0,1,3,47.49615385,4.646154,2,8.682804233,296.6170187,128,65,20,1
116829,9122,0,2,4,45.04017857,4.553571,2,7.536416185,272.8285531,181,56,79,1
50820,9122,1,3,0,44.41558442,4.753247,1,7.472131148,342.0059239,137,77,48,1
195874,9122,1,3,0,51.81538462,5.338462,2,8.3,350.8442812,162,65,78,1
148196,9122,0,1,3,47.22265625,4.671875,2,8.660989011,276.0180725,263,64,23,1
164765,9122,0,3,0,44.67307692,4.282051,2,8.25817757,298.9397416,110,78,43,1
28758,9122,0,3,0,42.31089744,4.282051,2,7.880227273,286.4593739,73,78,27,1
192864,9122,1,0,0,40.10616438,4.164384,2,7.381683168,270.6861517,176,73,33,1
94160,9122,2,0,0,43.70652174,4.550725,2,7.198130841,286.6130594,98,69,68,1
75556,9122,0,1,2,45.07142857,4.444444,2,7.754278075,263.7876727,121,63,36,1
102959,9122,0,1,1,42.65666667,4.173333,2,7.351869159,292.4212494,55,75,58,1
33474,9122,1,2,2,47.49603175,4.888889,2,7.66525,288.8407446,25,63,30,1
32106,9122,0,1,1,43.07746479,4.309859,2,7.926237624,287.1197613,117,71,60,1
84219,9122,1,1,2,46.51071429,4.842857,2,7.274889868,310.5258698,179,70,18,1
70937,9122,0,1,4,42.26587302,4.777778,2,6.96075,267.0190826,14,63,79,1
87484,9122,1,1,1,39.90625,4.236111,2,7.150930233,277.0458842,110,72,26,1
195500,9122,0,2,2,49.34191176,4.911765,2,8.814975845,325.2186161,76,68,61,1
137099,9122,1,0,0,40.83544304,3.860759,2,7.678365385,278.1838301,102,79,34,1
157580,9122,1,1,3,46.90833333,4.85,2,8.161956522,298.9181363,90,60,59,1
29145,9122,2,0,0,49.97685185,4.981481,2,8.239766082,265.8855968,53,54,57,1
98930,9122,1,3,0,38.42105263,4.026316,2,7.30776699,270.6440066,213,76,61,1
145046,9122,1,0,0,42.32720588,4.485294,2,7.42902439,287.3618421,3,68,41,1
142726,9122,0,2,2,40.85810811,4.283784,2,7.741105769,265.2305064,142,74,53,1
188603,9122,0,1,0,45.95454545,4.333333,2,8.080729167,271.9192649,176,66,40,1
